,ISO3,Code,Region,Year,Area Lit,Electricity Consumption,CO2 Emissions,GDP,Population,N2O Emissions,CH4 Emissions,Fluoride Emissions,Poverty Headcount Ratio,CountryCode,LongName,Continent,IncomeGroup
148,ASM,ASM,American Samoa,1997,,-2.031566081,,,10.91403336,,,,,ASM,American Samoa,East Asia & Pacific,Upper middle income
149,ASM,ASM,American Samoa,1996,2.3375046825432673,-2.082486172,,,10.89536802,,,,,ASM,American Samoa,East Asia & Pacific,Upper middle income
150,ASM,ASM,American Samoa,1995,1.8343094848594617,-2.120513567,,,10.875667,,,,,ASM,American Samoa,East Asia & Pacific,Upper middle income
151,ASM,ASM,American Samoa,1994,3.064933668298452,-2.176304927,,,10.85528055,,,,,ASM,American Samoa,East Asia & Pacific,Upper middle income
152,ASM,ASM,American Samoa,1993,1.6672596333206153,-2.235393843,,,10.83417416,,,,,ASM,American Samoa,East Asia & Pacific,Upper middle income
153,ASM,ASM,American Samoa,1992,0.18591781686693354,-2.355353159,,,10.81168563,,,,,ASM,American Samoa,East Asia & Pacific,Upper middle income
154,ARG,ARG,Argentina,2013,10.153579110205648,4.701565231658037,19.061579374012886,6.413276925905911,17.56591549858241,,,,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
155,ARG,ARG,Argentina,2012,10.143179476177291,4.76294287,19.07487823342923,6.402170923,17.55544485,,,10.55285524,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
156,ARG,ARG,Argentina,2011,10.018350100431972,4.740758212,19.06271851,6.323870086,17.54494676,,,10.55285524,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
157,ARG,ARG,Argentina,2010,10.128123521725561,4.710251563,19.0029016,6.137087095,17.53450388,10.86017907,11.37059778,10.55285524,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
158,ARG,ARG,Argentina,2009,9.79040285234171,4.659706666,19.01209834,5.936206089,17.52415933,,,10.98497911,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
159,ARG,ARG,Argentina,2008,9.750881328768848,4.653529972,19.0708095,6.006362356,17.51389123,10.89703002,11.48967833,11.32412537,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
160,ARG,ARG,Argentina,2007,9.722311389563782,4.608490767,19.00701082,5.798369605,17.5036373,,,10.95658281,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
161,ARG,ARG,Argentina,2006,9.680667505166225,4.584192587,18.9759299,5.577802316,17.49329747,,,10.89104909,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
162,ARG,ARG,Argentina,2005,9.419332081330504,4.484278799,18.89661652,5.406757184,17.4827958,10.81890991,11.51248437,10.82453694,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
163,ARG,ARG,Argentina,2004,9.545785235403011,4.426733593,18.86645697,5.211100719,17.4720935,,,11.09848671,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
164,ARG,ARG,Argentina,2003,9.358064182160174,4.370875946,18.70681238,4.864430826,17.46120781,,,10.9885383,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
165,ARG,ARG,Argentina,2002,9.60039835380468,4.28322153,18.62985684,4.625367705,17.45018308,,,10.71883467,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
166,ARG,ARG,Argentina,2001,9.641183976436206,4.322772792,18.70308685,5.59358342,17.43909214,,,10.72877641,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
167,ARG,ARG,Argentina,2000,9.694638656698869,4.293619648,18.76481515,5.649691411,17.42798005,10.644279,11.50421262,10.62729245,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
168,ARG,ARG,Argentina,1999,9.4464093841831,4.254619309,18.79560571,5.647293249,17.41687089,,,10.69243797,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
169,ARG,ARG,Argentina,1998,9.3926740849137,4.218153848,18.74039803,5.700270481,17.40571758,,,10.1106765,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
170,ARG,ARG,Argentina,1997,9.237021805382994,4.139636551,18.71839663,5.679691265,17.39440674,,,10.11223599,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
171,ARG,ARG,Argentina,1996,9.522451525247732,4.05920086,18.67700949,5.606352466,17.38277824,,,9.570242954,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
172,ARG,ARG,Argentina,1995,9.454556457183367,4.006205277,18.62400905,5.553082639,17.37071055,,,9.503435209,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
173,ARG,ARG,Argentina,1994,9.454019954945036,3.910702133,18.63054083,5.550786683,17.35815293,,,9.332486984,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
174,ARG,ARG,Argentina,1993,9.202066670673538,3.879644431,18.5913439,5.467019784,17.34512789,,,9.872714002,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
175,ARG,ARG,Argentina,1992,9.116890261767283,3.813130416,18.61499158,5.432758145,17.33167662,,,9.758373632,,ARG,Argentine Republic,Latin America & Caribbean,High income: nonOECD
176,AUS,AUS,Australia,2013,9.660789092612323,5.406509399673986,19.750156976857998,7.352679836567654,16.956094105594637,,,,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
177,AUS,AUS,Australia,2012,9.682788120825137,5.405376439,19.74365396529188,7.335911587,16.93911938,,,12.07055643,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
178,AUS,AUS,Australia,2011,9.550194367786487,5.424482948,19.72641437,7.235666947,16.92189043,,,12.07055643,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
179,AUS,AUS,Australia,2010,9.684732723020295,5.409241377,19.72405661,7.039894994,16.90799515,10.84859506,11.71626541,12.07055643,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
180,AUS,AUS,Australia,2009,9.43752687698671,5.399008498,19.76214622,6.8311801,16.89244026,,,13.08940414,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
181,AUS,AUS,Australia,2008,9.414512732141366,5.368976462,19.74562491,6.961326048,16.87182981,10.96900314,11.71306074,12.53081203,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
182,AUS,AUS,Australia,2007,9.424484186426328,5.369581563,19.7121031,6.749276595,16.85178959,,,12.9762966,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
183,AUS,AUS,Australia,2006,9.358729632668464,5.318761161,19.69589513,6.616340583,16.8455428,,,13.169867,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
184,AUS,AUS,Australia,2005,9.204188627888424,5.299003631,19.67420963,6.541518474,16.83079052,11.05148824,11.71216641,12.64598105,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
185,AUS,AUS,Australia,2004,9.34423701286327,5.323802153,19.65258917,6.418155574,16.81759263,,,13.22231368,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
186,AUS,AUS,Australia,2003,9.154864435991525,5.301220947,19.63367942,6.145153768,16.80599911,,,13.02341117,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
187,AUS,AUS,Australia,2002,9.417940099801315,5.296118751,19.64853715,5.976987084,16.79365914,,,13.20214636,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
188,AUS,AUS,Australia,2001,9.385019891117208,5.264609693,19.59895987,5.936185022,16.7814535,,,13.40717985,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
189,AUS,AUS,Australia,2000,9.40363657418397,5.2093198,19.61302606,6.028247497,16.76796992,11.23299593,11.75767237,13.16333448,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
190,AUS,AUS,Australia,1999,9.258378994152418,5.171489171,19.60050504,5.96278775,16.7560472,,,13.37366203,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
191,AUS,AUS,Australia,1998,9.229883455259788,5.148005974,19.57430027,5.989775881,16.74462214,,,12.87980252,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
192,AUS,AUS,Australia,1997,9.185041796919126,5.085872628,19.53856873,6.076807606,16.73419979,,,12.92261648,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
193,AUS,AUS,Australia,1996,9.384292968793435,5.053347725,19.52673684,5.994982631,16.72301253,,,10.0800017,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
194,AUS,AUS,Australia,1995,9.35852004287976,5.026075479,19.45720825,5.908144677,16.70987434,,,10.08464414,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
195,AUS,AUS,Australia,1994,9.405368803820787,4.993841735,19.44386625,5.777263511,16.69779414,,,10.56563388,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
196,AUS,AUS,Australia,1993,9.211120001536063,4.969729963,19.44125301,5.743094617,16.68720905,,,10.1095433,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
197,AUS,AUS,Australia,1992,9.189398092143156,4.942594826,19.40675385,5.784788992,16.67742568,,,10.27912494,,AUS,Commonwealth of Australia,East Asia & Pacific,High income: OECD
198,BHR,BHR,Bahrain,2013,6.281779023685141,3.1366691775652145,17.279930126025448,3.4931720208852175,14.115190615868128,,,,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
199,BHR,BHR,Bahrain,2012,6.275469918604863,2.458605452,17.185789657711013,3.426110782,14.10337536,,,5.768320996,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
200,BHR,BHR,Bahrain,2011,6.28885776249472,2.447161514,16.96993166,3.368824941,14.08249031,,,5.768320996,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
201,BHR,BHR,Bahrain,2010,6.288859446596178,2.441738154,16.96192093,3.247017889,14.04766856,4.856706812,8.105398091,5.768320996,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
202,BHR,BHR,Bahrain,2009,6.094909697068801,2.308133671,16.89305196,3.13281507,13.99514016,,,5.743003188,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
203,BHR,BHR,Bahrain,2008,6.0473726189471835,2.258008141,16.99404411,3.246924796,13.92506158,4.759606539,8.063503759,5.771441123,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
204,BHR,BHR,Bahrain,2007,6.044189991599921,2.313378633,16.90714379,3.07872039,13.84173176,,,5.771441123,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
205,BHR,BHR,Bahrain,2006,5.983470929433752,2.167028794,16.75096429,2.918070436,13.75449436,,,5.780743516,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
206,BHR,BHR,Bahrain,2005,5.915814606154257,2.069893605,16.77082419,2.770658818,13.6728104,4.726502471,7.923710334,5.631211782,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
207,BHR,BHR,Bahrain,2004,5.985168054802319,2.020768452,16.67827842,2.576461036,13.60230372,,,5.283203729,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
208,BHR,BHR,Bahrain,2003,5.94379701912869,1.945755851,16.61695984,2.404700844,13.5431702,,,5.283203729,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
209,BHR,BHR,Bahrain,2002,6.043676962529044,1.840282931,16.56907107,2.265133569,13.49443026,,,5.262690189,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
210,BHR,BHR,Bahrain,2001,5.977836628278182,1.757212882,16.44935906,2.194604082,13.45151316,,,5.384495063,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
211,BHR,BHR,Bahrain,2000,5.993587470626023,1.679370609,16.7409828,2.20421651,13.41032791,4.479606963,7.769040572,5.463831805,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
212,BHR,BHR,Bahrain,1999,5.8852141814844146,1.649811807,16.70697272,1.890274571,13.37063496,,,5.549076085,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
213,BHR,BHR,Bahrain,1998,5.884590263712239,1.602816036,16.72811516,1.821955785,13.33433111,,,5.631211782,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
214,BHR,BHR,Bahrain,1997,5.943228355648965,1.537512173,16.66732864,1.84832923,13.3010684,,,5.686975356,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
215,BHR,BHR,Bahrain,1996,6.003041452769623,1.50385515,16.56415361,1.808593914,13.27053335,,,5.700443573,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
216,BHR,BHR,Bahrain,1995,6.012399839031573,1.452316157,16.5894186,1.766350737,13.24233069,,,5.743003188,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
217,BHR,BHR,Bahrain,1994,6.018954882131009,1.414152689,16.58620906,1.716955739,13.21612873,,,5.814130532,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
218,BHR,BHR,Bahrain,1993,5.934373330371465,1.331838175,16.56930464,1.648709788,13.19131465,,,6.212606096,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
219,BHR,BHR,Bahrain,1992,5.91402192874465,1.243001191,16.25399868,1.558368591,13.16685479,,,6.075346031,,BHR,Kingdom of Bahrain,Middle East & North Africa,High income: nonOECD
220,BRB,BRB,Barbados,2013,5.373513023632093,-0.09211528890780563,14.186014932972448,,12.551444448981274,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
221,BRB,BRB,Barbados,2012,5.3901969322265595,-0.06400533,14.201090595377895,1.440983757,12.54817188,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
222,BRB,BRB,Barbados,2011,5.285590375732246,-0.068278841,14.26391318,1.474511261,12.54469257,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
223,BRB,BRB,Barbados,2010,5.482895201096993,-0.014098924,14.23299514,1.48923445,12.54099368,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
224,BRB,BRB,Barbados,2009,5.195916312499362,-0.022245609,14.30069894,1.5244572,12.53705125,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
225,BRB,BRB,Barbados,2008,5.23533213734437,-0.032523192,14.30295373,1.513268363,12.53290932,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
226,BRB,BRB,Barbados,2007,5.355384394020543,-0.064111945,14.17327591,1.507017515,12.52871396,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
227,BRB,BRB,Barbados,2006,5.224956577142883,-0.090581378,14.13138497,1.461877138,12.52467182,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
228,BRB,BRB,Barbados,2005,4.98806786242971,-0.115410852,14.11792581,1.358794687,12.52093083,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
229,BRB,BRB,Barbados,2004,5.146448775370873,-0.179126666,14.07359723,1.255530564,12.51756035,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
230,BRB,BRB,Barbados,2003,4.803797394469245,-0.210721031,14.05356794,1.18515689,12.51451644,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
231,BRB,BRB,Barbados,2002,5.295337020663595,-0.260066905,14.0212597,1.15328985,12.51164007,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
232,BRB,BRB,Barbados,2001,5.231456862443347,-0.30788478,14.01527166,1.135378068,12.50871476,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
233,BRB,BRB,Barbados,2000,5.150654295820133,-0.352398387,13.98787268,1.137672733,12.50557706,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
234,BRB,BRB,Barbados,1999,4.748716470384457,-0.412489723,14.00622182,1.102614897,12.50216922,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
235,BRB,BRB,Barbados,1998,4.710267433290712,-0.486133011,13.94692208,1.055864545,12.49855194,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
236,BRB,BRB,Barbados,1997,4.521412517216969,-0.512493681,13.7124607,0.935817386,12.49479418,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
237,BRB,BRB,Barbados,1996,4.838885119817403,-0.572701027,13.65386654,0.880403547,12.491026,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
238,BRB,BRB,Barbados,1995,4.870927664152393,-0.636766847,13.62766417,0.816236014,12.4873417,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
239,BRB,BRB,Barbados,1994,4.821515691359274,-0.697155202,13.52524916,0.766070028,12.4837612,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
240,BRB,BRB,Barbados,1993,4.727571296071809,-0.746547957,13.92415687,0.715979011,12.48025526,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
241,BRB,BRB,Barbados,1992,4.665727264641176,-0.740238788,13.79437783,0.668290805,12.47680183,,,,,BRB,Barbados,Latin America & Caribbean,High income: nonOECD
242,BMU,BMU,Bermuda,2013,3.124797882734601,-0.5425743220805709,12.802249018205917,,11.082157933374816,,,,,BMU,The Bermudas,North America,High income: nonOECD
243,BMU,BMU,Bermuda,2012,3.0966618889746185,-0.507979677,13.002919713668067,1.699924843,11.07903002,,,,,BMU,The Bermudas,North America,High income: nonOECD
244,BMU,BMU,Bermuda,2011,3.246616274665797,-0.467095861,12.879958,1.713936837,11.07541226,,,,,BMU,The Bermudas,North America,High income: nonOECD
245,BMU,BMU,Bermuda,2010,3.3479281023103264,-0.448852891,13.07466362,1.748227904,11.08404842,,,,,BMU,The Bermudas,North America,High income: nonOECD
246,BMU,BMU,Bermuda,2009,3.0174513185564718,-0.438256931,13.05131625,1.758956969,11.0918796,,,,,BMU,The Bermudas,North America,High income: nonOECD
247,BMU,BMU,Bermuda,2008,3.0174678545607323,-0.450907134,12.87056826,1.809914989,11.08633375,,,,,BMU,The Bermudas,North America,High income: nonOECD
248,BMU,BMU,Bermuda,2007,3.057865726365172,-0.464801185,13.15588906,1.774112676,11.08041799,,,,,BMU,The Bermudas,North America,High income: nonOECD
249,BMU,BMU,Bermuda,2006,2.9201012508011597,-0.478439108,13.16295623,1.689043417,11.07477703,,,,,BMU,The Bermudas,North America,High income: nonOECD
250,BMU,BMU,Bermuda,2005,2.569893204227305,-0.499605472,13.00291971,1.582711112,11.06904172,,,,,BMU,The Bermudas,North America,High income: nonOECD
251,BMU,BMU,Bermuda,2004,2.9753465448653578,-0.539122223,13.41661532,1.500672273,11.06256759,,,,,BMU,The Bermudas,North America,High income: nonOECD
252,BMU,BMU,Bermuda,2003,2.7054728993782318,-0.544175603,13.1416031,1.431871034,11.05603547,,,,,BMU,The Bermudas,North America,High income: nonOECD
253,BMU,BMU,Bermuda,2002,3.2133486173355172,-0.514181248,13.1699738,1.370476922,11.0494922,,,,,BMU,The Bermudas,North America,High income: nonOECD
254,BMU,BMU,Bermuda,2001,3.2217955015859663,-0.513128273,13.11240395,1.303043994,11.04298583,,,,,BMU,The Bermudas,North America,High income: nonOECD
255,BMU,BMU,Bermuda,2000,3.2218020411930772,-0.591764566,13.11240395,1.247095223,11.03219248,,,,,BMU,The Bermudas,North America,High income: nonOECD
